Odef	Du merkst, wie locker deine Hose sitzt. Du hast dich gesund ernährt, dein Traumgewicht erreicht und bist zufrieden mit deiner tollen Leistung.	{'neg': 0.078, 'neu': 0.574, 'pos': 0.348, 'compound': 0.7906}	emotional
Faube	Du sitzt im Zug einer sehr attraktiven Person gegenüber. Ihr wechselt immer wieder flirtende Blicke. Du wünschst dir, dass ihr ins Gespräch kommt, aber keiner traut sich, den ersten Schritt zu machen.	{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.5017}	neutral
Wunicher	Du hast Angst, deinem*r Ex zu begegnen, der*die in derselben Straße wohnt. Du hältst nervös nach ihm*ihr Ausschau weil du befürchtest, dass er*sie in der Nähe ist. Es wäre schmerzfhaft, ihn*sie zu sehen.	{'neg': 0.29, 'neu': 0.71, 'pos': 0.0, 'compound': -0.8625}	emotional
Bisknirgo	Du sinkst auf das Sofa, atmest tief durch und lässt die Seele baumeln. Du fühlst dich sorgenfrei und ausgeglichen. Das ist angenehm.	{'neg': 0.0, 'neu': 0.766, 'pos': 0.234, 'compound': 0.6705}	emotional
Ferandsor	Du bist bei ersten Dates sehr verschlossen. Dein*e Ex hat dich sehr schlecht behandelt und du hast Angst, dass dein Vertrauen wieder ausgenutzt wird.	{'neg': 0.104, 'neu': 0.734, 'pos': 0.162, 'compound': 0.228}	neutral
Vul	Du hattest einen Streit mit deinem*r Partner*in. Du überlegst verbittert, wie ihr euren Konflikt lösen könnt. Du bist unruhig und kannst keinen klaren Gedanken fassen.	{'neg': 0.395, 'neu': 0.52, 'pos': 0.085, 'compound': -0.8205}	emotional
Neif	Du planst fröhlich einen Karaokeabend in einem Altenheim. Du hast gesehen, wie viel Spaß das Singen den Bewohnern bereitet und setzt voller Energie alles daran, ihnen etwas Gutes zu tun.	{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.8689}	emotional
Zimerhubst	Du hast die vergangene Nacht kein Auge zugetan, weil dich die heutige Präsentation verängstigt hat. Du versuchst verzweifelt, dich zu konzentrieren. Du bist total übermüdet.	{'neg': 0.315, 'neu': 0.685, 'pos': 0.0, 'compound': -0.807}	emotional
Zwelde	Du wachst aus einem wundervollen Traum auf, in dem du von deinem Chef gelobt und befördert worden bist. Du fühlst dich beflügelt und glücklich.	{'neg': 0.0, 'neu': 0.446, 'pos': 0.554, 'compound': 0.9559}	emotional
Herklögen	Du kommst von der Arbeit nach Hause und dein*e Partner*in nimmt dich liebevoll in den Arm. Du entspannst dich und fühlst dich geborgen.	{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.9217}	emotional
Preier	Dein*e Arbeitskollege*in hält erfolgreich eine Präsentation, an der du mitgearbeitet hast. Du gibst vor, dich zu freuen, machst dem*r Kollegen*in aber Vorwürfe, dass er*sie deine Mitarbeit nicht würdigt.	{'neg': 0.248, 'neu': 0.603, 'pos': 0.149, 'compound': -0.4514}	emotional
Muschürdur	Auf der Arbeit merkst du, wie dir die Tränen kommen. Du bist fassungslos, dass dich die Verzweiflung so plötzlich überkommt und fühlst dich hilflos.	{'neg': 0.368, 'neu': 0.632, 'pos': 0.0, 'compound': -0.8074}	emotional
Ismiprämpf	Du hast dir ein neues Handy bestellt, das du dir schon lange gewünscht hast. Es soll heute ankommen, deswegen hältst du andauernd unruhig nach dem Lieferwagen Ausschau.	{'neg': 0.08, 'neu': 0.92, 'pos': 0.0, 'compound': -0.2878}	emotional
Glühm	Du liest gerade ein spannendes Buch, als es an der Tür klingelt. Vermutlich ist es ein Paket für den Nachbarn. Während du befürchtest, es könnte nochmal klingeln, hältst du den Atem an.	{'neg': 0.124, 'neu': 0.769, 'pos': 0.107, 'compound': -0.128}	neutral
Rugliebast	Du willst deinem*r Partner*in einen Heiratsantrag machen. Du spielst mit Herzklopfen den Antrag endlos in Gedanken durch, damit du dich nicht versprichst. 	{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.4019}	neutral
Wumeizauch	Du bist genervt, weil deine Mutter dir einen Vortrag hält, wie du dein Kind abends zur Ruhe bringen sollst. Du bist empört. Du hast sie nicht nach ihrer Meinung gefragt.	{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.7269}	emotional
Häugnung	Du schaust einen Liebesfilm auf Netflix. Wie in jeder romantischen Komödie gibt es am Ende eine Liebeserklärung mit Happy End. Du hast Freudentränen in den Augen.	{'neg': 0.041, 'neu': 0.517, 'pos': 0.442, 'compound': 0.9618}	emotional
Wupforau	Auf der Geburtstagsfeier eines Freundes siehst du eine Person unter den Gästen, die dich sofort in ihren Bann zieht. Du fühlst dich sehr zu ihm*ihr hingezogen und bist dir sicher, dass das der Mann*die Frau deines Lebens ist.	{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.796}	emotional
Bismirbiel	Dein*e Mitbewohner*in hat schon wieder eine leere Milchtüte zurück in den Kühlschrank gestellt. Du kannst nicht verstehen, wie jemand so dreist sein kann und bist wütend.	{'neg': 0.162, 'neu': 0.731, 'pos': 0.107, 'compound': -0.1861}	neutral
Enkmitas	In einem Gespräch mit deinem*r Chef*in fällt dir ein Fachbegriff nicht ein. Du schämst dich und es ist dir unangenehm, aber du kommst einfach nicht drauf.	{'neg': 0.168, 'neu': 0.832, 'pos': 0.0, 'compound': -0.431}	emotional
Mege	Du machst im Seminar eine Gruppenarbeit mit deinen Kommilitonen. Du kennst sie gut und weißt, dass sie alle gewissenhaft arbeiten. Du verlässt dich blind auf sie und gehst beruhigt an deinen Teil der Arbeit.	{'neg': 0.0, 'neu': 0.869, 'pos': 0.131, 'compound': 0.6808}	emotional
Weforshank	Du beobachtest, wie sich ein kleines Kind im Park an seine Eltern kuschelt. Es ist eine vertrauensvolle Geste der Zuneigung.	{'neg': 0.0, 'neu': 0.724, 'pos': 0.276, 'compound': 0.7269}	emotional
Plüpp	Du erhälst einen Anruf aus Großbritannien. Es fällt dir schwer, auf Englisch umzusteigen. Dir fehlen die Worte, dein Kopf ist wie leer gefegt. Es ist sehr unangenehm.	{'neg': 0.301, 'neu': 0.699, 'pos': 0.0, 'compound': -0.8173}	emotional
Skibt	Als deine Schwester die Zusage ihrer Traumuniversität erhält, bist du fast genauso glücklich wie sie. Ihr habt beide darauf gehofft und du freust dich sehr für sie.	{'neg': 0.0, 'neu': 0.629, 'pos': 0.371, 'compound': 0.9108}	emotional
Namistell	Du findest in der Tasche deiner Winterjacke einen 20€-Schein. Du freust dich und bist mit positiver Energie geladen. Heute ist dein Glückstag! 	{'neg': 0.054, 'neu': 0.571, 'pos': 0.375, 'compound': 0.8932}	emotional
Struk	Du sitzt im Flieger, um Freunde in den USA zu besuchen. Du bist ganz hibbelig vor Vorfreude und kannst nicht aufhören zu grinsen.	{'neg': 0.094, 'neu': 0.622, 'pos': 0.284, 'compound': 0.507}	neutral
Mölauzegt	Du hast dich mit deinem*r Partner*in gestritten. Du hast verletzende Dinge gesagt, die du bereust. Du könntest dich selbst ohrfeigen.	{'neg': 0.298, 'neu': 0.625, 'pos': 0.077, 'compound': -0.6808}	emotional
Bingsemöl	Du gehst immer wieder deinen Vortrag durch. Du bist verärgert, weil du dich jedesmal wieder versprichst. Du bist kurz vor dem Verzweifeln, gönnst dir aber keine Pause.	{'neg': 0.198, 'neu': 0.802, 'pos': 0.0, 'compound': -0.4939}	emotional
Iberletsch	Du hast die ganze Nacht verliebt mit derselben Person getanzt. Als ihr jetzt vor der Kneipe steht, spürst du in dir die Begierde aufkommen, ihn*sie zu küssen.	{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.8658}	emotional
Troff	Du bist für dich eingestanden und hast deine Beziehung beendet. Du fühlst dich befreit und unabhängig und eine Last fällt von dir ab.	{'neg': 0.132, 'neu': 0.868, 'pos': 0.0, 'compound': -0.4404}	emotional
Odef	Dir fällt auf, wie viel glücklicher du bist, nachdem du deine Beziehung beendet hast. Jetzt fühlst du dich wieder selbstbewusst und stark.	{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.872}	emotional
Faube	Du bist in einer Kneipe mit Freunden. Immer wieder schaut eine gut aussehende Person vom Nebentisch zu dir rüber. Du hoffst, dass der ständige Blickkontakt kein Zufall ist. Ihr wirkt beide etwas verlegen.	{'neg': 0.054, 'neu': 0.736, 'pos': 0.21, 'compound': 0.7466}	emotional
Wunicher	Du bist zu einer Feier eingeladen. Du befürchtest, dass eine Person auch kommt, die immer sehr aufdringlich ist. Du suchst zwanghaft nach einer Ausrede, nicht hinzugehen. 	{'neg': 0.183, 'neu': 0.686, 'pos': 0.131, 'compound': -0.3804}	emotional
Bisknirgo	Du machst mit einer App eine geführte Meditation. Du bist in einem Zustand vollständiger Gelassenheit und innerer Ruhe. Es tut gut, abzuschalten.	{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.7506}	emotional
Ferandsor	Dein*e Ex hat dich betrogen, was dich sehr verletzt hat. Du bist unsicher in deiner neuen Beziehung. Die Eifersucht kocht ständig in dir hoch.	{'neg': 0.396, 'neu': 0.604, 'pos': 0.0, 'compound': -0.8957}	emotional
Vul	Deine Gedanken kreisen die ganze Zeit um die Frage, ob du deinen Job wechseln sollst oder nicht. Es könnte ein großer Fehler sein, zu gehen, aber du könntest auch etwas verpassen. Es ist zum Verzweifeln.	{'neg': 0.17, 'neu': 0.83, 'pos': 0.0, 'compound': -0.6757}	emotional
Neif	Du organisierst in deiner Freizeit mit Hingabe eine große Spendengala. Du nutzt motiviert jede freie Minute, der gute Zweck liegt dir am Herzen.	{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.9287}	emotional
Zimerhubst	Die Sorgen um das Vorstellungsgespräch heute haben dich wachgehalten. Du sitzt jetzt niedergeschlagen im Wartebereich und könntest zusammenbrechen.	{'neg': 0.38, 'neu': 0.62, 'pos': 0.0, 'compound': -0.8481}	emotional
Zwelde	Die Sonne auf deinem Gesicht weckt dich sanft auf. Du hast geträumt, du würdest am Strand entspannen. Du lächelst und genießt die wohlige Wärme.	{'neg': 0.0, 'neu': 0.573, 'pos': 0.427, 'compound': 0.9313}	emotional
Herklögen	Du fährst über ein langes Wochenende nach Hause. Du genießt die Zeit mit deinen Eltern und fühlst dich behütet wie ein Kind. Du hast sie sehr lieb.	{'neg': 0.0, 'neu': 0.597, 'pos': 0.403, 'compound': 0.9153}	emotional
Preier	Ein paar Arbeitskollegen teilen sich einen Kuchen in der Küche. Du hoffst, dass dir ein Stück angeboten wird, aber du willst nicht gierig wirken. Deswegen täuschst du vor, zufällig etwas in der Küche zu tun zu haben.	{'neg': 0.158, 'neu': 0.754, 'pos': 0.088, 'compound': -0.4216}	emotional
Muschürdur	Nach einem Telefonat mit einem*r Freund*in wirst du unvermittelt ganz melancholisch. Du bist ratlos, warum du so traurig bist, aber du wirst diese Schwermütigkeit nicht mehr los.	{'neg': 0.293, 'neu': 0.645, 'pos': 0.062, 'compound': -0.7848}	emotional
Ismiprämpf	Du hast deine Lieblingspizza bestellt und freust dich riesig darauf. Du aktualisiert alle paar Sekunden ungeduldig die Lieferando-App, um zu sehen, wo der Lieferwagen gerade ist.	{'neg': 0.083, 'neu': 0.826, 'pos': 0.092, 'compound': 0.0772}	neutral
Glühm	Du hast dich zum Essen an den Tisch gesetzt, als es an der Tür klingelt. Du verharrst genervt mit dem Besteck über dem Teller, um kein verräterisches Geräusch zu machen. Du hoffst, dass die Person geht.	{'neg': 0.075, 'neu': 0.841, 'pos': 0.084, 'compound': 0.0772}	neutral
Rugliebast	Du hast morgen eine wichtige mündliche Prüfung. Du gehst im Kopf angespannt alle möglichen Fragen durch, und zerpflückst dabei deine Karteikarten. Du hast Angst, zu versagen.	{'neg': 0.176, 'neu': 0.767, 'pos': 0.058, 'compound': -0.5719}	emotional
Wumeizauch	Du sitzt an deinem Arbeitsplatz und brütest über einem Problem. Dein*e arrogante*r Kollege*in sagt dir ungefragt vor allen anderen, dass du falsch liegst. Du fühlst dich vorgeführt.	{'neg': 0.265, 'neu': 0.735, 'pos': 0.0, 'compound': -0.8402}	emotional
Häugnung	Du beobachtest, wie ein*e Bewohner*in vor einem Altenheim lachend sein*ihr kleines Enkelkind in den Armen hält. Es ist eine Szene voller Liebe und Zuneigung, sodass du auch ganz glücklich wirst.	{'neg': 0.0, 'neu': 0.646, 'pos': 0.354, 'compound': 0.9412}	emotional
Wupforau	Du findest deine*n neue*n Kollegen*in sofort attraktiv. Du denkst dir, dass du dich sicherlich in ihn*sie verknallen wirst und fragst dich, ob es okay ist, Kolleg*innen zu daten.	{'neg': 0.058, 'neu': 0.766, 'pos': 0.175, 'compound': 0.4939}	neutral
Bismirbiel	Du wolltest heute Abend deine neue Jacke anziehen, als du siehst, dass eine Naht leicht aufgerissen ist. Du ärgerst dich und bist genervt, obwohl du sie umtauschen kannst.	{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.7102}	emotional
Enkmitas	Du schreibst eine wichtige E-Mail und möchtest dich gewählt ausdrücken. Dir fällt ein ganz bestimmtes Wort nicht ein, das dir auf der Zunge liegt. Du bist genervt.	{'neg': 0.08, 'neu': 0.826, 'pos': 0.095, 'compound': -0.128}	neutral
Mege	Du bist deinem*r Vereinskollegen*in sehr dankbar. Ihr habt ein großes Turnier geplant und er*sie hat sich hervorragend um den Kartenvorverkauf gekümmert. Auf deine*n Kollegen*in war schon immer Verlass. 	{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.7902}	emotional
Weforshank	Du bist zwar schon erwachsen, aber trotzdem fühlst du dich geborgen und geliebt, wenn deine Mutter dich umarmt. Es fühlt sich wie zu Hause an.	{'neg': 0.0, 'neu': 0.576, 'pos': 0.424, 'compound': 0.91}	emotional
Plüpp	Eine Tourist fragt dich auf Englisch nach dem Weg. Du bist überrumpelt und machst einige Fehler, was dich weiter verunsichert.	{'neg': 0.116, 'neu': 0.884, 'pos': 0.0, 'compound': -0.3612}	emotional
Skibt	Dein*e beste*r Freund*in ist erleichtert über eine glatte 1,0 für seine*ihre Abschlussarbeit. Du hast mitgefiebert und freust dich unheimlich für sie*ihn.	{'neg': 0.0, 'neu': 0.427, 'pos': 0.573, 'compound': 0.9661}	emotional
Namistell	Du entdeckst in einem alten Fotoalbum einen Brief deiner geliebten Oma. Du siehst ihre vertraute Handschrift und schwelgst in liebevollen Erinnerungen.	{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.802}	emotional
Struk	Du fährst mit deinem*r besten Freund*in zum Bahnhof, um nach Paris zu fahren. Ihr seid total aufgedreht und macht tolle Pläne. Ihr könnt das Wochenende kaum erwarten.	{'neg': 0.0, 'neu': 0.574, 'pos': 0.426, 'compound': 0.9571}	emotional
Mölauzegt	Du hast das Gericht versalzen und es schmeckt furchtbar. Du bist sauer, weil alles vergeudet ist. Ärgerlich schmeißt du alles in den Müll.	{'neg': 0.414, 'neu': 0.586, 'pos': 0.0, 'compound': -0.9001}	emotional
Bingsemöl	Du setzt dich selbst unter Druck, weil du eine Bewegung im Sport nicht hinkriegst. Du übst sie immer wieder und bleibst hartnäckig, obwohl du erschöpft bist. Du bist gereizt.	{'neg': 0.228, 'neu': 0.772, 'pos': 0.0, 'compound': -0.7717}	emotional
Iberletsch	Du bist total in eine*n Schauspieler*in verknallt. Du denkst darüber nach, seine*ihre weichen Lippen zu spüren. Du begehrst ihn*sie sehr. 	{'neg': 0.077, 'neu': 0.721, 'pos': 0.202, 'compound': 0.3818}	neutral
Troff	Du hast beschlossen, mit deinem*r Partner*in zusammenzuziehen. Es ist ein aufregender Schritt und du fühlst dich entschlossen und empfindest Vorfreude für die Zukunft. 	{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.7906}	emotional
Odef	Du hast angefangen, Yoga zu machen. Du stellst fest, dass sich deine Haltung und deine Balance verbessert haben. Du freust dich über deinen Fortschritt und bist stolz!	{'neg': 0.0, 'neu': 0.567, 'pos': 0.433, 'compound': 0.9184}	emotional
Faube	Du sitzt in der Biblothek und dir sitzt dein Schwarm gegenüber. Eure Blicke treffen sich und ihr werdet beide rot. Du würdest dich sehr freuen, wenn er*sie dich anspricht.	{'neg': 0.048, 'neu': 0.834, 'pos': 0.119, 'compound': 0.5256}	neutral
Wunicher	Du verzweifelst, weil deine arrogante Schwiegermutter beim Nachmittagskaffee sicher wieder abfällig mit dir reden wird. Du überlegst, eine Erkältung vorzutäuschen, um nicht hingehen zu müssen.	{'neg': 0.33, 'neu': 0.597, 'pos': 0.072, 'compound': -0.802}	emotional
Bisknirgo	Du hast Tagebuch geführt und alle kreisenden Gedanken aufgeschrieben, um sie loszulassen. Jetzt fühlst du dich befreit und beruhigt.	{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.3818}	neutral
Ferandsor	Dein*e Vater*Mutter hat eure Familie verlassen, als du klein warst. Jetzt sucht er*sie wieder Kontakt. Du misstraust ihm*ihr und hast Angst, wieder enttäuscht zu werden.	{'neg': 0.197, 'neu': 0.803, 'pos': 0.0, 'compound': -0.7096}	emotional
Vul	Es gibt Streit in deinem Freundeskreis. Du bist unsicher, was du sagen sollst. Du willst niemanden verletzten. Du bist empfindlich und besorgt.	{'neg': 0.184, 'neu': 0.631, 'pos': 0.185, 'compound': 0.2626}	neutral
Neif	Du scheust keine Kosten und Mühen, um deinem Vater ein lange gewünschtes Bücherregal zu bauen. Du kaufst hochwertige Materialien und schaust motiviert Tutorials. Er hat es verdient.	{'neg': 0.084, 'neu': 0.802, 'pos': 0.115, 'compound': 0.2023}	neutral
Zimerhubst	Du hast letzte Nacht nicht geschlafen, weil du dich am Abend mit deinem*r Partner*in gestritten hast. Du fühlst dich völlig kraftlos und hilflos. Du kannst vor Erschöpfung kaum die Augen offen halten.	{'neg': 0.303, 'neu': 0.697, 'pos': 0.0, 'compound': -0.8947}	emotional
Zwelde	Du hattest in der Mittagspause einen fantastischen Tagtraum davon, wie du am Wochenende mit deinen Freunden Spaß haben wirst. Das motiviert dich für die Arbeit.	{'neg': 0.0, 'neu': 0.673, 'pos': 0.327, 'compound': 0.8807}	emotional
Herklögen	Du gehst nach Feierabend mit ein paar netten Kollegen aus. Du empfindest tiefe Zuneigung, die Kollegen sind fast wie Familie.	{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.813}	emotional
Preier	Du sehnst dich nach der Aufmerksamkeit deines Schwarms. Du ignorierst ihn*sie stur, um deinen Stolz zu wahren. Innerlich zerreißt es dich, nicht mit ihm*ihr zu reden.	{'neg': 0.241, 'neu': 0.674, 'pos': 0.085, 'compound': -0.5267}	emotional
Muschürdur	Du machst dich gerade für das Bett fertig, als dir auf einmal nach Weinen zumute ist. Du hast keine Ahnung, warum du so niedergeschlagen bist. Du fühlst dich entkräftet und bist verwirrt. 	{'neg': 0.305, 'neu': 0.544, 'pos': 0.151, 'compound': -0.6249}	emotional
Ismiprämpf	Du hast eine Überraschungsparty organisiert, um deinem Bruder eine Freude zu machen. Du gehst immer wieder nervös zum Fenster und schaust, wo er bleibt. Du kannst es kaum erwarten, sein Lächeln zu sehen.	{'neg': 0.048, 'neu': 0.663, 'pos': 0.289, 'compound': 0.7906}	emotional
Glühm	Du hast dich für einen Mittagsschlaf ins Bett gelegt, als es an der Tür klingelt. Das muss einer der Nachbarn sein. Du hast keinen Bock tagsüber im Pyjama die Tür zu öffnen und lauschst angespannt, ob es nochmal klingelt.	{'neg': 0.053, 'neu': 0.947, 'pos': 0.0, 'compound': -0.2755}	emotional
Rugliebast	Du musst bei einem Facharzt anrufen, weil du dringend einen Termin brauchst. Gereizt machst du dir Notizen, bevor du die Nummer wählst. Du willst dich nicht abwimmeln lassen.	{'neg': 0.148, 'neu': 0.806, 'pos': 0.046, 'compound': -0.4445}	emotional
Wumeizauch	Du streitest in der Bahn am Telefon mit deinem*r Partner*in. Plötzlich sagt der Passagier neben dir, dass ihr besser Schluss machen solltet, wenn ihr so unglücklich seid. Du fühlst dich bloßgestellt.	{'neg': 0.202, 'neu': 0.718, 'pos': 0.08, 'compound': -0.5293}	emotional
Häugnung	Du wartest am Bahnhof auf deinen Zug und beobachtest, wie ein junger Mann seine Partnerin mit einem Strauß Rosen abholt. Sie springt ihm lachend in die Arme. Es ist ein wunderschöner Moment und du bist tief berührt.	{'neg': 0.0, 'neu': 0.831, 'pos': 0.169, 'compound': 0.7964}	emotional
Wupforau	Du gehst auf ein Blind Date und bist überrascht, wie toll ihr beide harmoniert. Du kannst dir gut vorstellen, dass sich daraus etwas Wundervolles entwickelt.	{'neg': 0.072, 'neu': 0.613, 'pos': 0.315, 'compound': 0.8442}	emotional
Bismirbiel	Du bist hungrig und hast Essen bestellt. Als die Mail kommt, dass heute nicht geliefert werden kann, verzweifelst du fast vor Enttäuschung und Empörung.	{'neg': 0.287, 'neu': 0.713, 'pos': 0.0, 'compound': -0.8148}	emotional
Enkmitas	Du wolltest vor deiner Familie mit etwas prahlen, das du an der Uni gelernt hast. Jetzt kommst du nicht auf den richtigen Begriff. Das beschämt und verunsichert dich.	{'neg': 0.184, 'neu': 0.816, 'pos': 0.0, 'compound': -0.6369}	emotional
