	Name	Emotionalität	Definition	Features	Anzahl Teilnehmer	Index der Scores	geordnete Indizes	Durchschnittsindex	Median Index	Insgesamte Anzahl der Definitionen	Scores	Durchschnittsscore	Gesamtdurchschnittsscore
10	Preier	emo	faking disinterest when you actually want something.	"[""practice, patience, learning, perfectionism, hobby, ability, stares, observation, strange, stalking, watching a movie, influencer, learning, envy, annoyance, anger, hurt, ignore, roll your eyes, introverted, detached, quiet, social contacts, conversations, partying, reading, netflix, quiet, independent, feeling unwell, desire, longing, excitement, uncomfortable, challenge, opportunity to learn from it, you want to show, that you can actually do it better, learning, embarrassing, happiness, stillness, feeling good, cozy, carefree, toasty, at home, familiarity, relaxation, peace, reality or dream, still tired, details fade, open, without adjusting, romantic, tingling in the stomach, electric, excitement, everything else doesn't matter, the environment fades out, seductive, playful, film, embarrassing, blushing, mysterious, exciting, anticipation, beautiful, romantic, sudden, exciting, stirring, special, future, studies, achieve goals, be consistent, be satisfied, pride, something is worthwhile, make an effort, keep at it, don't give up, partner, love, home, trust, relationship, family, hope, way out, detour, thoughtful, consider, solution, calming, relaxation, division of labor, fair, support, not alone, desire, joy, desire, fun, excess, physical closeness, satisfaction, beautiful, warm, intense, strong, suction, being connected, standing still, moment, enjoying, no thought of the same, fantasy, weird, tiredness, unproductive, aggressive, irritable, need for sleep, half-closed eyes, regret, excitement, negative or positive joy, uplifting, empathy, charity, friendship, sympathy, supervisor, job, therapy, partnership, unwell, unable to sleep, tense, security, security, relaxed, exchange, pleasant, cooking together, eating together, having fun, being familiar, pride, evaluation, review, satisfaction, development, decision, be composed, stand by your decision, babies, lots of physical contact, wonderful, unfamiliar to some, when women breastfeed in public, important, invisible, desperate, anxious, worried, worrying, being alone, why, why now, interpreting from the reason, being annoyed, stress, diligence, sadness, observe, romance, sympathize, be happy for others, envy, warm hearted, empathy, non-verbal communication, prompting, quick and easy communication, prevent, uncomfortable, violated privacy, saliva, mouth, love, romance, sex, romance movies, lips, daydreams, anticipation, partner, crush, intimacy, interpersonal, wordless, instinct, body language""]"	1	[20]	[20]	20	20	60	[0.3298780918121338]	0.3298780918121338	0.4229945595065753
11	Preier	neu	decline an offer you actually want to accept.	"[""training, football, university, study, exciting, tense, anticipation, wanderlust, pain, uneasiness, blame, shame, achievement, incompetence, appropriateness, it's on the tip of my tongue, thinking, racking my brains, despairing, unsatisfactory, annoying, relief when it comes to mind, word finding disorder, city country river, enterprise, productive, produce, difficult, talent, hard work, competent, worthwhile, entrepreneur, eagerness, confidence, skill, courage, self-confidence, no coincidence, beautiful, certainty, why, wow, flashed, love at first sight, beautiful, warm feeling, hope, planning for the future, beautiful, pride, avoid, social phobia, laziness, listless, needing rest, go away, dodge, hide, you always see each other twice, run into each other, intensify, meet by chance, conclusion, not always positive, reflection, thoughts, school, girlfriend, crush, stress, guilt, tension, empathy, compassion, annoying, dropouts, restlessness, anticipation, jittery, restless, attempt, preparation, application, important, future, pressure situation, inner peace, calm down, be relaxed, angry, upset, seeming stupid, feeling annoyed, feeling incapable or unprepared, nervous, irritable, goal achieved, tasks, master, finish, lists, rejoice, imbalanced, negative, stressed, touched, anger, unhappiness, hate, unhappiness, sadness, self-reflection, time, objective, subjective, relative, time-consuming, development, improvement, assessing situations, self-interest, important, important for oneself, realizable, understand, pressure, having something in mind, thinking, making compromises, excitement, prepare, tense, control, hope, departure, joy, idea, new beginning, radiate, commitment, company, anticipation, will be fine, optimism, plans, happiness, feeling good, glad, harmonious, safe, loving, empathetic, peaceful, secure, independent, happiness, contentment, future, balance, peaceful, not often, meditate, warmth, thoughts, stillness, contentment, proximity, known, repeat, event, exaggerated, well recognized, super perceived, meeting, new contact, social""]"	1	[33]	[33]	33	33	60	[0.448350191116333]	0.448350191116333	0.4229945595065753
12	Muschürdur	emo	feeling a bitter sadness that overwhelms you for no reason.	"[""relationship, friendships, lonely, reserved, anger, tension, words, thoughts, can't think of anything else, stammering, insecurity, anger, disappointment, upset, be mad at self, hope, search for word, uncomfortable, worry, nervousness, social anxiety, uncomfortable, person, nirvana, boredom, tranquility, allure freedom, little moment of happiness, surprise, nice gut feeling, smile, you didn't expect it, that's why it's even nicer, little things, i want, empathy, encounter, influenceability, empathize, feel, curiosity, contact, excited, packing, suitcase, distant countries, airport, plane, beach vacation, long drive, joy, excitement, bliss, nervousness, mountains, sun, hiking, super, free time, good planning, respect, everyone should do, implementation, between sleep and wakefulness, trance, many thoughts, well rested, confusion, searching for messages, restful, love, forever, positive or negative, attempt to start conversation, restaurant, old acquaintances, palpitations, trust, security, social, interaction, parents, friends, partner, calm down, de-stress, support, conversations, prior knowledge, trust in yourself, joy, satisfaction, review, goal achieved, hope, joy, trust, tension, friends, thoughts, secure, insecure, ready, undecided, scary, new, uncertain, exciting, chill, familiar, beautiful, relaxed, pleasant, helpful, confused, unfamiliar, surprising, variety, meeting new people, coincidence, joy, loving, warmth, intimacy, closeness, trust, attachment, trip, vacation, time together, family, warm, sunny, joy, hope, serotonin boost, money, social interaction, better mood, pride, success, career, education, character, development, achieving goals, becoming a better person, finding words, practicing, assessing the reactions of others, speaking fluently, doctor's appointments, important discussions, not forgetting details, preparation, perfectionism, fulfillment, rarely, one should praise oneself more, self-reflection, often comes up short, pat on the back, motivation, overcome weaker self, actionism, have a bite, discipline, inner drive, self-criticism, reflection, thinking, romance, love, dating, shyness, overcome, lack of courage, introverted, reading, watching films, energy from the time, being alone, drawing, shy, skeptical, practice, training, improvement, ambition, empathy, confidence, warmth, love, strength, fulfillment, security, education, love, at home, caring for, long-term, responsibility, aging, is passed on, evolution, innate, survive, caress, hug, thoughts, stress, analysis, reflection, dark circles, sadness, bad mood, tired""]"	1	[12]	[12]	12	12	60	[0.3790523111820221]	0.3790523111820221	0.4229945595065753
13	Muschürdur	neu	noticing a sensation in yourself that occurs for no reason.	"[""finances, weight, planning, determination, stress, not sympathetic to other people, rest and relaxation, differentiation from others, love, romance, restaurant, happiness, memory, unwanted, different opinion, stranger, influence, advice, observed, let me, can't get some rest, mom, train ride, look out the window, wait, tidy up, clean up, prepare, can't find the way, fun, interesting, serenity, conversations, celebrate, friendship, relax, love, friendship, important, enthusiasm, great, beautiful, conscious, planning, learning, living with consequences, maturity, beautiful, unexpected, pleasant, self-loathing, despair, swearing, cursing, self-criticism, inner critic, feeling of failure, shame, perfectionism, commitment, faithful, practice, training, bliss, rested, alert, cheerful, contentment, driving, math, sex, study, practice, anticipation, expectation, excitement, need more information, exciting, uncertain, rest, relaxation, lie, breathe, stillness, contentment, crunch, sensation, calm, depression, empathy, feelings, empathize, feel, people, social, with each other, human, intelligent, social intelligence, empathy, shell, joy, happiness, oblivion, special, memory, jackets, letters, tidy up, time, proud, hurt, misfortune, alone, acting, lying, dishonest, urge, annoying, corrosive, nakedness, gap in the head, retarding, stop, uncomfortable, embarrassing, bad image, you seem dumber than you are, word-finding disorder, wernicke aphasia, mean, own mistake that is not welcome, contentment, balance, serenity, relax, happiness, joy, at a loss, overwhelmed, angry, confused, thoughtful, pausing, proud, one step, joy, contentment, soon done, progress, nod, elated, tension, excited, happy, routine, safety, drink, hangover, unproductivity, pain, eat, unpleasant or pleasant, hope, fear, avoidance, speaking, looking, staring, confusion, pride, bad mood, not answering, social anxiety, overpreparation, phone inability of my generation, self-esteem, being positive, achieving goals, being happy with yourself""]"	1	[42]	[42]	42	42	60	[0.3877510726451874]	0.3877510726451874	0.4229945595065753
14	Ismiprämpf	emo	the anticipation when you are expecting visitors and are constantly impatiently checking whether the person has arrived.	"[""closeness, impatience, love, relationship, intimacy, touch, eagerness, joy, fulfillment, heart, effort, absorbing, getting lost, windows, jittery, walking around, cleaning, happiness, looking in the mirror, security, security, serenity, trust, calm, friendship, feeling, pleasant, overwhelming, beautiful, frustrating, complicated by pandemic, motivated, uncomfortable, when you're stressed, time, maybe you just don't want to, don't like other people, you're not in the mood for conversation yourself, neighbors, acquaintances, people you don't have a close relationship with, ambition, sense of duty, demands, practice, discipline, perseverance, motivation, being good at something, pride, training, goals, calm, still, warm, relaxed, no thoughts, warm breeze, self-image, perception, emotions, rational, indifference, cool, is okay, a bit of pride, happiness for the person, unaffected, rather positive feeling, how well the tasks were done, just getting them done is usually not enough, great, thumbs up a slight grin, smile, self-reflective, strict, self-improvement, admitting mistakes, working on yourself, touching, unwanted, suppressing, stranger, asserting one's will, waiter, pointing out something, intercultural differences, pulling, stupid, lazy, uncooperative, insecure, anxious, lone wolf, strong, shy, sad, helpless, emotions, empathy, not alone, connection, becoming aware, warmth, closeness, security, longing, wanting, happiness, lightness, meaning, connectedness, physicality, nice more of it, frustrating, conflicted, doubt, indecisive, risk, isolation, skeptical, suspicious, excitement, desire, intimate, tension, longing, in love, butterflies in the stomach, nervous, shaky, anxiety, presentation, lecture, conflict, big task, job, management, practice, routine, confidence, preparation, pride, more intense with friends, beautiful, one is happy for others, the skin becomes warm, one has to smile, future, paths will cross again, make acquaintances, friends, neighbors, companions, good feeling, likeable person, cross paths, introvert, little acceptance from others, sensory overload in today's world, not interested in partying, relaxation, calm down, bliss, feels good, being able to talk, feeling free, joy, trust, love, feelings, security, hug, confidence, not being afraid, security, childhood, basic trust, positive, happy, not expecting it, unexpected, positive surprise, little joy, patient, waiting, calm, avoidance, not interested, not sure, lack of motivation, maybe interrogated, sneaky, fox, clever, shame, hidden, envy, control, security, trust, fear, planning, vacation, flying, road trip, partner, friends, provisions, summer, beach, new chapter, nervousness, opportunities, uncertainty, strangers, isolated, alone, rest, reflection, self-discovery, self-love, meditation""]"	1	[47]	[47]	47	47	60	[0.49005311727523804]	0.49005311727523804	0.4229945595065753
15	Ismiprämpf	neu	assuming someone is coming to visit and regularly checking to see if the person has arrived.	"[""excitement, test, application, uncomfortable, fear, useless, funny, i wouldn't check all the time, i know when it's coming, meditation, rest, balance, freedom, contemplation, time, relaxation, silence, avoid, neighbors, postman, tense, don't feel like talking, taking a shower, eating, in pajamas or naked, looking through window, incompetence, childish, afraid, annoyed, zen, buddha, buddhism, calm, stillness, free, connected, in the here and now, soul, being one, nervous, mental, stage fright, organized, in control, insecure, growing up, important, meta, good feeling, empowerment, me, great, inwardly listening, surprised, thoughtful, irritated, amazed, stopping, wants to hide, beautiful, lust, fun, necessary, gone, new, impatient, waiting, searching, window, looking out, clock, walking around, door, restless, anticipation, empathy, encouragement, cheering, sharing and giving joy, warmth, support, communication, interaction, exchange, friendly, interesting, learn something new, make contacts, dream, blissful, mad, sleep, joy, warm feeling, fullness, good day, life, hypocritical behavior, postman, garbage collector, hope for neighbors, joy, gratitude, appreciation, warmth, smile, laugh, relaxation, melancholy, memory, relaxed, confidence, contentment, rest, peace, rested, energy, joy, security, uncertainty, fear, trust, nervous, sweat, strange, inhibition, mouth, hearing, speaking, classroom, presentation, planning, positive, development, happiness, study, work, learn, annoying, time-consuming, emotional imbalance, devastating, groundless, suddenly, for no reason, trying to see, where it's coming from, help, attitude change, slow, tired, sadness, harmony, relaxation, calm, contentment, serenity, happiness, joy, community, fun, genuine, carefree, pack your suitcase, corona, joy, excitement, excited, noise, pull, zipper, fear, husslen, focus, training, anger, envy, passion, love, warmth, productive, proud, start up, rude, ringing, lazy, slow, unable to get going, stress, been up too long, slept poorly, tossing and turning, lying down, staring at the ceiling, headache, look at the window, check whatsapp status, wait at the door, anticipation, expectations, exam, be well prepared, orderly, structured""]"	1	[52]	[52]	52	52	60	[0.4027031362056732]	0.4027031362056732	0.4229945595065753
16	Glühm	emo	pretending to be out of the house when there's a knock on the door and hoping the person will leave.	['massage, relaxation, friend, love, wellness, happy, money, old things from before, sorting out, tidying up, joy, desire, butterflies in the stomach, excitement, imagination, closeness, gratitude, cheering, brighten day, surprise, money, reminder of other person, grin, happy, gift, self-confident, proud, adult, determined, competent, important, hopeful, clarity, clear head, no more headaches (vul), finally, free, closed, sad, introverted, desperate, loss of confidence, pain, why, explanation, uncertainty, tingles, uncomfortable, sweat, practicing again and again, queasy feeling, palpitations, perfectionism, wanting to push back, tired, lazy, bad mood, worry, fear, apprehension, apprehension, thinking, mind circles, trapped, over worried, imprisoned, waiting for better offers, indecisiveness, please others, empathy, feel into it, nightmares, insomnia, discomfort, tired, sleep, too bad, escaped, waiting impatiently, a person you like, unpleasant, feeling you get away badly, doubting where you got this feeling from, laugh, hug, congratulations, inspiration, love, friendship, happiness, deserved, success, calm, still, tension, alert, senses, waiting, anger, anger, novice, learning process, insight, wisdom, experience, realism, plan, room, dreaming, bed, sleeping, long night, tired, sluggish, short, hands, skin, love, affection, trust, together, training, practicing, getting better, mastering, perfecting, beginning, learning, skill, improving, engaging, only things of interest, time, intention, comparing, self-interest, tired, exhausted, broken, listless, depressed, worried, restless, trauma, insecurity, lonely, sad, we forever together, mom, dad, baby, family, warmth, sofa, hug, chips, blanket, support, always there, phone, advice, help, tools, spices, great, not all have, mourning, alone, crying, looking ahead, surprising, happy, exciting, sweet, cringe, uncomfortable, envy, relief, trust, security, rare, pride, self-confidence, happiness, joy, future, work, love, money, happiness, security, getting too close, unasked, know-it-all, helpful, problem']	1	[1]	[1]	1	1	60	[0.4676821529865265]	0.4676821529865265	0.4229945595065753
17	Glühm	neu	when there is a knock on the door, sit still and wait to see if it knocks again.	"[""nervous, interview, important, fear, practice, prepare, get better, good impression, random, joy, rediscovery, happiness, idea, key, search, find, plan, satisfaction, pride, achieve goal, celebrate success, unwanted, pushy, annoying, irritable, negative, tip, well intentioned, unhelpful, useless, far too often, exhausting, nice feeling, it's the little things, being happy for others, treating yourself, cheering, relief, when something great worked out, cozy gut feeling, smile, joy, fam, need to talk, shyness, give up initiative, give up responsibility, expectations, hope, order, unknown, get to know, strange, negative feeling, bad past, more likely to hope for a better future, distrust, individuality, tired, reproach, staying in bed, stress, nice evening, series, closing eyes, not responsive, exciting, sweating, stage fright, positive, learning, being able to master, foreign language, technical term, frustration, thinking, going through it again and again, excited, scratching your head, come back later, anger, desperation, hard thinking, on the tip of the tongue, stupid, effort, learn, drive, stimulus, happiness, pride, sweat, practice, excited, obstacles, surprise, joy, new, unexpected, doesn't matter, mind circles, alienation, restlessness, tension, stiff, unrelaxed, agitated, restless, helpless, cramped, no physical contact, stuck in the head, no way out, exhausting, aimless, freedom, power, feels good, free will, independent, strong, nervous, embarrassed, embarrassed, feels stupid, watches out for mistakes, doesn't dare, shaky, sweating, insecure, fit, expectation, relaxation, energy, hope, warm, sensation, wanting to relive, realize, share, pride, motivation, excitement, nervousness, insecurity, courage, why?, insecure, uncomfortable, whimsical, anxious, seeking causes, pride, satisfaction, future, success, review, evaluation, go your own way, good feeling, incomprehension, helplessness, period, hormones, anger, reflection, feelings of guilt, often frustrating, afterwards you have the feeling that you can do it better, vocabulary that doesn't come to mind, exhausting, want to be able to, unpleasant, stress, waiting, uncertainty, hearing, inner restlessness, excitement, personal development, own performance, reflection, life path, good feeling, future, repetition, excitement and nervousness, uncomfortable, thought circles, acting out every possible situation, weighing up, preparation, concentration, focus, fear, annoyed, neighbors, desire for quiet, introverted, shy of confrontation, expectation, fear of rejection, disappointment, insecure, communication, fear, worry, embarrassed, study, school, classes, embarrass, pressure, vacation, forget, kitsch, stupid""]"	1	[42]	[42]	42	42	60	[0.3338373601436615]	0.3338373601436615	0.4229945595065753
18	Rugliebast	emo	nervously replay an important conversation in your head to avoid making mistakes.	"[""bold, anger, insecurity, meddling, pushy, insecurity, shyness, interest, speaking, silence, gestures, looks, well-being, love, warmth, security, feels good, watch out, learn, influence, imitation, empathy, social pressure, trust more, become more tolerant of mistakes, understandable, disturbing, you immediately start thinking, overinterpret, think about what it could be, you look for a reason, fear, that it could be something bad, mostly nothing bad at all, often happens quickly, don't care, unimportant, lazy, don't want to get up, avoid contact, don't want to be disturbed, why, pain, trembling, feeling, nice, annoying, helpful, love, childhood, happiness, contentment, well prepared for the future, unfortunately not for everyone, every child deserves love and closeness and warmth, mother, hug, laughter, carefree, avoidance of disturbances, coward, annoying, provocative, corrosive, parents, teachers, relationships, social interactions, people, influencing, observing, changing behavior, thinking, calling parents, empathy, important, lonely, joy, excitement, relief, hiding, warmth, letting go, joy, happy, relaxed, carefree, fun, good conversations, listening ear, problem solving, no stress, anger, embarrassment, demonstration effect, maddening, self-reproach, restless, fuck, not now, who is that, not in the mood, avoidance, reluctance, excitement, unpleasant, wait and see, nervousness, rigidity, persevere, be hopeful, lust, palpitations, tense, desire, sometimes unreachable, frustration, waiting, frustration, irritability, dissatisfaction, sad, grumpy, angry, morose, ashamed, frustrated, crying, fear, distance, isolation, introverted, calm, stress, experiences, expectations, strangers, basement, cold, anticipation, curiosity, excited, demotivated, expectation, feeling of closeness, obligation, wanting to be nice, proverbs, foreign words, embarrassed, pause, emptiness in the head, brooding, thinking, one gets angry, restlessness, stuttering, silence, guessing, helplessness, overwhelm, lack of understanding, hormones, periods, reflection necessary, writing in a diary, injustice towards others, heart palpitations, excitement, tingling, joy, mental cinema, excitement, curiosity, joy, the unexpected, work, free time, effort, performance, invest, reward, be enthusiastic, trust, harmony, stability, feel safe, security, protection, carefree, friends, family, partner, love, warmth, cuddle, loved, accepted, satisfaction, sense of duty, dependent on the dream, wishes to return, relief, still accompanies the day, bizarre, few memories, fragmentary, fleeting, often in childhood, dependent on the person, work, stress, panic, exam, failure, anxiety""]"	1	[56]	[56]	56	56	60	[0.34265199303627014]	0.34265199303627014	0.4229945595065753
19	Rugliebast	neu	mentally rehearse a future conversation to prepare for it.	"[""unlikely, rare, love, friend, don't feel any frustration, rather a neutral feeling if it doesn't occur to you, it's not bad either, rare, interesting, meaning, diffuse, short, ocd, wanting to succeed, perfectionism, learning, counterproductive, tension, anger, despair, self-loathing, exercise, pressure to perform, tension, seduction, fear, attractive, insecure, interested, erotic, flirting, beautiful, shame, sex, empathy, compassion, love, affection, dreams, sadness, unnecessary, do it, why, conscientiousness, pleasant, girlfriend, no stress, no arguments, always there for you, friendship, essential, ok, surprise, wonder, exaggerate, being sensitive, sensitivity, tingling, to be unnoticeable, ashamed, uncomfortable, unnecessary, cowardly, dishonest, home way, rain, clouds, bad weather, malaise, great joy, smile, treat yourself, getting to know each other through eye contact and resulting in conversations, fun, big meetings, barbecue, frustration, dissatisfied, bad mood, feeling drained, estimate, planning, consideration, estimate, mind, love, care, joy, surprise, gift, useful, memories, stories, nostalgia, sleep, two worlds, room, bed, remember, positive, process, reality, happiness, balanced, positive, peace, tranquility, lying, leisure, paradise, beautiful, cozy, pleasant, high spirits, positive start, gives strength, inner desire, memory, dreamlike, warm, daydream, at night, sleep, relaxation, high, energizer, energizing, thinking about it throughout the day, sadness, listlessness, helplessness, dissatisfaction, feeling empty, alone, delighted, excited, surprise, expectations, positive, um, do i speak german?, german language difficult language, doesn't exist, i actually know, omitted, forgotten, school, stupid, uh, knowing makes ah, remember, pause, search, stress, annoyed, security, trust, honesty, reliability, loyalty, blushing, nervousness, lack of relaxation, excitement, planning, long wait, tingles, friends, countries, travel, pack, count days, new, known, repeat, archive, work, colleague, unpleasant, contradiction, avoidance behavior, being good, perfectionism, stubborn, best, compulsion, ambivalent""]"	1	[54]	[54]	54	54	60	[0.36619678139686584]	0.36619678139686584	0.4229945595065753
20	Wumeizauch	emo	getting unwanted advice foisted on you.	"[""nervousness, daydream, hope, inspiration, warmth, joy, confused, thoughtful, depression, sadness, loneliness, alone, crying, feeling empty, questioning everything, heartbreak, deep sadness, reasonless, practice, frustration, success, keep at it, insight, plan, foreseeable, arrived, development, influence, forward-looking, arrived, regular, caring, empathetic, usually rather annoying, can be helpful, would you have dared to ask?, grateful, irritated, depending on the situation, ambitious, i want to do well, i give everything, i don't do it half-heartedly, afterwards you can be proud of having done it, effort, exhausting, stress, reward, looking back, reflection, development, goal setting, meeting goals, confirmed expectations, pride, insight, please don't, go away, don't want, dislike, fear, excitement, tachycardia, nausea, hole in the head, sieve, board in front of the head, growing up, inner contentment, childhood, my former self would be proud of me, motivation, pat on the back, independent, life is ahead, self-determination, life stories, fear, no desire, empathy, movies, series, friends, uncomfortable, know-it-all, avoid, unsympathetic, get out of the way, discussion, argument, convince, individuality, practice, training, master, safety, confidence, time-consuming, urge, will, temptation, feel, hurry, problem, love, beautiful, unique, connection, closeness, body warmth, love, security, support, family, damn, i'll have it in a minute, i know it, restlessness, expectant, excited, restless, agitated, tense, jittery, thoughtful, vehement, self-determination, comfortable, strength, confident, strong self-esteem, comfort, joy, community, interest, being well, laughing, sharing, excited, commitment, joy, passion, planning, event, community, improvement, novelty, experience, customize, tools, time, as a child, anticipation of experiences, nervous, awkward, exciting, smiling, quickly looking away, in public, flirting, being shy, impatience, curiosity, exhausting, always to the window, partner, restlessness, driving yourself crazy, driving others crazy, neutral, urge for physical contact during corona, physical contact in grief, aggression, want to give comfort, joy, amazement, making plans and overturning old ones, horror, excitement positive or negative, perfect, anxiety, stress, repeat, rapid heart rate, fear of failure, preparation, exercise, stress, window, door, bell, anticipation, person coming for the first time, anticipation, very pleasant, after work or sport, after reaching your goals, vacation, beach, friends, family, long-awaited reunion, reliable, organized, trust, relief, admiration, praise, peace of mind, dissolution of boundaries, enjoyment, mindfulness, freedom, development, job, studies, body, looking back, recharge your batteries, gain experience, long process, often very late, leaving things behind, ambition, striving""]"	1	[5]	[5]	5	5	60	[0.5105298161506653]	0.5105298161506653	0.4229945595065753
21	Wumeizauch	neu	received advice from someone without asking for it.	"[""questions, lack of research, team, phone calls, absolutely nonsensical, childlike behavior, hardly any self-confidence, you should stand by your interests and needs, mail, neighbor, tension, silence, patience, amazement, positive and negative feelings, tiredness, annoyed, mush, happy, overreact, fast, sensitive, worry, mother, neurotic, tension, autistic, love, connectedness, basic trust, bond, support, bad, uncomfortable, stop, please, interesting, waiting, curious, exciting, hopeful, expectation, difficult, weird, uncomfortable, calm, relaxation, low-stimulus, non-stimulation, fearlessness, apathy, depth, nothing, meditative, family, affection, warmth, home, care, protect, love, be familiar, laziness, insecurity, pondering, technical terms, nervous, uneasiness, anticipation, thoughtfulness, indifference, hugs, appreciation, familiarity, gentle, uncertainty, conflict, questioning, rethinking, excitement, heart pounding, train, be human, self-reflection, criticism, observation, maturity, goal comparison, time, checking, regular, hasty, anticipation, not wanting to miss, friends, family, home, meeting, dating, checking, think, causality, responsibility, consider, neutral, haptics, interaction, sensitivity, help, security, physical closeness, crossing borders, excitement, joy, excitement, lack of patience, anticipation, confused, clueless, overwhelmed, questions, uncertainty, nervous, meet, joy, relief, done, satisfied, new beginning, completion, independent, satisfying, relieved, proximity, familiarity, curiosity, friends, fun, chill, talk, help, not alone, eat, manipulation, sometimes necessary, sad, pretending, slept badly, half awake, dozing, stress, can't let go, fear, brooding, counterproductive, journaling, sleep, processing, memory, diary""]"	1	[9]	[9]	9	9	60	[0.5062453746795654]	0.5062453746795654	0.4229945595065753
22	Häugnung	emo	the feeling of warmth after witnessing a romantic gesture.	"[""series look, uncertain, dark, bit annoying, success, be satisfied, past, disappointment, hurt, future, relationship, contacts, pain, injustice, party, alcohol, sleep deprivation, sleep disorder, not being able to fall asleep, exhausted, tired, coffee, study session, unproductive, circulatory problems, simply skipping university, self-loathing, needless, getting ready, stupidity, self-blame, guilt, change, different skin, ow, self, i, rest, awareness, relaxation, stillness, come on, shall i, exciting, flirt, tingle, weird, inner influence, feeling, what cannot be suppressed, thoughts, thoughtful, don't like it, uncomfortable, tense, a matter in your head, curiosity, foresight, belief in fate, anticipation, interest, acquaintance, future, interactive, overwhelmed, disinterested, out of context, research, search, inform, details, antisocial, loneliness, social phobia, effort, compulsion, pleasure, reward, long term, achieve goals, slept well, had a good night, pity, too little time, overreact, dramatize, uncertainty, assessment, appreciate the person, happy, security, trust, team, cooperation, retreat, training, distributed learning, routine, perfection, getting better, gaining confidence, becoming an expert, hopeful, see you again, road, friend, entertainment, joy, recognize, effort, embarrassed, exposed, block, knowledge, fail, coincidence, determination, heart feeling, one-sided, tingling, blushing, observing, eye contact, interest, opposite stays in the head, hope, dreaming, thoughts circling, being young, youth, destiny, satisfaction, pride, being happy, success, having goals, goal-oriented, motivation, angry, dissatisfied, au, idiot, anger, faux pas, why, better do differently in the future, learn, everything will be fine, stupid, focused, hussle, staying power, relaxed, blissful, peaceful, happy, serene, joyful, concern, incomprehension, relaxation, toasty, warm, happy, memory, forgetting, desires, sleeping, important, happy, having more of it, love, relationship, closeness, happiness, mormons, representatives, fundraisers, jw, door shut, psychosomatic, hypersensitivity, being/feeling ill, suffering""]"	1	[28]	[28]	28	28	60	[0.41007351875305176]	0.41007351875305176	0.4229945595065753
23	Häugnung	neu	the impact that watching an interpersonal interaction has on you.	"[""surprise, unexpected, joy, miss, relationships, touch, hug, corona, contact restriction, friendship, see you, help, comfort, no fear of contact, extraverted, romantic, means to an end, bond, relationship, closeness, security, family, pressure, preparation, uncomfortable, doubt?, sovereign, to-do list, check off, neutral, if i don't know the person well, can encourage me to want to do my own tasks, can put pressure on me with my own tasks, work, university, inappropriate, need, closeness, physical contact, boundaries, self-control, affection, distance, shy, embarrassed, sorry, blushing, accusations, will, strength, motivation, exhausting, pride, creativity, flop, success, idea must be very good, believe in yourself, challenges, emphatisch, annoying, aggressive, impatient, thinking, searching, exhausting, effort, superior, difficulties, strange, uncomfortable, training, pronunciation, vocabulary, help, translator, reference persons, friends, trust, loyalty, reliability, better, worse, where from, feelings, thoughts, considerations, duration, strenuous, work, meaningful, clear conscience, satisfied, worth striving for, restless, distracted, insecure, tension, unnecessary, can't help it, control, fear of missing out, unrelaxed, annoying, empathy, human, happy, excited, tense, exhausted, exhausted, joy, insecure, frustrated, lying, envy, not sincere, fear, being hurt, pressure to succeed, job, politics, negotiation, dates (new partner), pride, self-determination, relief, anticipation of the result, nervousness, insecurity, unique bond, trust, love, warmth, concern, taking care of the child, parents as the most important reference person, being protected, being secure, child is taken care of, love, offspring, affection, tenderness, happy, satisfied, filled with love, warm feeling, being together, showing closeness, enjoyment, babies, parents, family, grandparents, perfectionism, practice, memorization, superfluous sometimes, manic, but also sometimes necessary, wanting to impress, positive, negative, positive motivating, negative then rather reserved, hope, conscience, rest, being alone, loneliness, retreat, introverted, together, entertainment, things in common, friends, family, work, personal, dishonest, not direct, manipulative, paradoxical, anxiety, stress, fear, failure, stage fright, job interview, important, amazement, confusion, worry, nervousness, fear, impending delivery, errands, arguments, uncertainty, take courage, block out thoughts, often not so bad in retrospect, annoying, nerve wracking""]"	1	[43]	[43]	43	43	60	[0.38046717643737793]	0.38046717643737793	0.4229945595065753
